FF:07DD:BB|50.41|-87.29|7000
FF:07DD:BB|50.42|-87.87|7000
FF:07DD:BB|50.45|-87.17|7000
FF:07DD:BB|50.42|-87.09|7000
FF:07DD:BB|50.41|-86.34|7000
FF:07DD:BB|50.39|-87.00|7000
FF:07DD:BB|50.42|-87.63|7000
FF:07DD:BB|50.40|-87.34|7000
FF:07DD:BB|50.41|-87.95|7000
FF:07DD:BB|50.40|-86.75|7000
FF:07DD:BB|50.41|-87.38|7000
FF:07DD:BB|50.43|-87.86|7000
FF:07DD:BB|50.44|-86.87|7000
FF:07DD:BB|50.42|-86.50|7000
FF:07DD:BB|50.41|-86.02|7000
FF:07DD:BB|50.43|-85.91|7000
FF:07DD:BB|50.45|-86.71|7000
FF:07DD:BB|50.41|-87.04|7000
FF:07DD:BB|50.40|-86.16|7000
FF:07DD:BB|50.43|-86.12|7000
FF:07DD:BB|50.43|-86.07|7000
FF:07DD:BB|50.43|-86.11|7000
FF:07DD:BB|50.42|-86.66|7000
FF:07DD:BB|50.42|-86.32|7000
FF:07DD:BB|50.41|-86.27|7000
FF:07DD:BB|50.44|-85.74|7000
FF:07DD:BB|50.46|-85.06|7000
FF:07DD:BB|50.45|-85.63|7000
FF:07DD:BB|50.42|-86.65|7000
FF:07DD:BB|50.44|-85.81|7000
