FF:07DD:BB|21.14|-87.53|7000
FF:07DD:BB|21.13|-87.85|7000
FF:07DD:BB|21.17|-86.85|7000
FF:07DD:BB|21.20|-87.54|7000
FF:07DD:BB|21.18|-86.59|7000
FF:07DD:BB|21.14|-86.75|7000
FF:07DD:BB|21.17|-87.31|7000
FF:07DD:BB|21.19|-86.51|7000
FF:07DD:BB|21.17|-87.09|7000
FF:07DD:BB|21.15|-87.56|7000
FF:07DD:BB|21.21|-86.88|7000
FF:07DD:BB|21.16|-87.02|7000
FF:07DD:BB|21.19|-87.35|7000
FF:07DD:BB|21.21|-88.09|7000
FF:07DD:BB|21.17|-87.51|7000
FF:07DD:BB|21.16|-88.05|7000
FF:07DD:BB|21.17|-88.59|7000
FF:07DD:BB|21.15|-88.36|7000
FF:07DD:BB|21.15|-87.13|7000
FF:07DD:BB|21.16|-87.32|7000
FF:07DD:BB|21.16|-88.66|7000
FF:07DD:BB|21.16|-86.96|7000
FF:07DD:BB|21.16|-88.80|7000
FF:07DD:BB|21.15|-88.45|7000
FF:07DD:BB|21.21|-87.28|7000
FF:07DD:BB|21.12|-87.66|7000
FF:07DD:BB|21.16|-89.11|7000
FF:07DD:BB|21.14|-87.98|7000
FF:07DD:BB|21.15|-86.62|7000
FF:07DD:BB|21.13|-88.26|7000
