FF:07DD:BB|100.43|-92.46|7000
FF:07DD:BB|100.38|-92.48|7000
FF:07DD:BB|100.39|-92.78|7000
Timed out!|7000
FF:07DD:BB|100.36|-91.23|7000
FF:07DD:BB|100.36|-90.98|7000
FF:07DD:BB|100.41|-90.85|7000
FF:07DD:BB|100.36|-91.34|7000
FF:07DD:BB|100.38|-91.37|7000
FF:07DD:BB|100.43|-90.80|7000
FF:07DD:BB|100.32|-90.41|7000
FF:07DD:BB|100.37|-90.90|7000
FF:07DD:BB|100.38|-90.71|7000
FF:07DD:BB|100.39|-90.87|7000
FF:07DD:BB|100.36|-90.77|7000
FF:07DD:BB|100.32|-91.02|7000
FF:07DD:BB|100.36|-90.29|7000
FF:07DD:BB|100.35|-90.60|7000
FF:07DD:BB|100.36|-90.59|7000
FF:07DD:BB|100.34|-90.77|7000
FF:07DD:BB|100.37|-90.48|7000
FF:07DD:BB|100.39|-90.53|7000
FF:07DD:BB|100.36|-90.79|7000
FF:07DD:BB|100.40|-90.75|7000
FF:07DD:BB|100.39|-91.03|7000
FF:07DD:BB|100.36|-90.94|7000
FF:07DD:BB|100.38|-90.77|7000
FF:07DD:BB|100.37|-91.18|7000
FF:07DD:BB|100.38|-91.88|7000
FF:07DD:BB|100.41|-91.71|7000
