FF:07DD:BB|136.58|-95.90|7000
FF:07DD:BB|136.54|-96.40|7000
FF:07DD:BB|136.60|-95.83|7000
FF:07DD:BB|136.56|-95.98|7000
FF:07DD:BB|136.57|-95.42|7000
FF:07DD:BB|136.51|-95.18|7000
FF:07DD:BB|136.55|-95.03|7000
FF:07DD:BB|136.54|-94.94|7000
FF:07DD:BB|136.60|-95.02|7000
FF:07DD:BB|136.60|-94.95|7000
FF:07DD:BB|136.55|-94.66|7000
FF:07DD:BB|136.60|-94.42|7000
FF:07DD:BB|136.63|-94.63|7000
FF:07DD:BB|136.60|-94.85|7000
FF:07DD:BB|136.55|-95.04|7000
FF:07DD:BB|136.61|-94.96|7000
FF:07DD:BB|136.64|-95.14|7000
FF:07DD:BB|136.54|-95.32|7000
FF:07DD:BB|136.59|-95.14|7000
FF:07DD:BB|136.59|-94.91|7000
FF:07DD:BB|136.67|-94.85|7000
FF:07DD:BB|136.54|-95.01|7000
FF:07DD:BB|136.58|-95.05|7000
FF:07DD:BB|136.59|-95.47|7000
FF:07DD:BB|136.64|-95.49|7000
FF:07DD:BB|136.60|-95.76|7000
FF:07DD:BB|136.62|-95.84|7000
FF:07DD:BB|136.61|-95.99|7000
FF:07DD:BB|136.62|-95.95|7000
FF:07DD:BB|136.58|-94.83|7000
