FF:07DD:BB|120.42|-94.06|7000
FF:07DD:BB|120.42|-93.99|7000
FF:07DD:BB|120.46|-94.21|7000
FF:07DD:BB|120.46|-93.68|7000
FF:07DD:BB|120.49|-94.01|7000
FF:07DD:BB|120.47|-93.35|7000
FF:07DD:BB|120.46|-94.06|7000
FF:07DD:BB|120.48|-93.98|7000
FF:07DD:BB|120.46|-93.70|7000
FF:07DD:BB|120.53|-93.89|7000
FF:07DD:BB|120.45|-93.91|7000
FF:07DD:BB|120.42|-93.96|7000
FF:07DD:BB|120.44|-93.91|7000
FF:07DD:BB|120.47|-93.90|7000
FF:07DD:BB|120.47|-93.81|7000
FF:07DD:BB|120.44|-93.77|7000
FF:07DD:BB|120.52|-93.46|7000
FF:07DD:BB|120.48|-93.80|7000
FF:07DD:BB|120.45|-93.60|7000
FF:07DD:BB|120.45|-93.17|7000
FF:07DD:BB|120.47|-93.61|7000
FF:07DD:BB|120.48|-93.52|7000
FF:07DD:BB|120.46|-93.70|7000
FF:07DD:BB|120.46|-93.80|7000
FF:07DD:BB|120.43|-93.71|7000
FF:07DD:BB|120.47|-94.08|7000
FF:07DD:BB|120.44|-93.69|7000
FF:07DD:BB|120.41|-94.01|7000
FF:07DD:BB|120.48|-94.42|7000
FF:07DD:BB|120.47|-93.82|7000
