FF:07DD:BB|130.14|-95.24|7000
FF:07DD:BB|130.08|-95.29|7000
FF:07DD:BB|130.10|-94.97|7000
FF:07DD:BB|130.06|-95.05|7000
FF:07DD:BB|130.10|-95.76|7000
FF:07DD:BB|130.04|-95.51|7000
FF:07DD:BB|130.06|-95.33|7000
FF:07DD:BB|130.10|-95.33|7000
FF:07DD:BB|130.08|-94.18|7000
FF:07DD:BB|130.09|-92.91|7000
FF:07DD:BB|130.09|-92.64|7000
FF:07DD:BB|130.08|-92.46|7000
FF:07DD:BB|130.08|-92.08|7000
FF:07DD:BB|130.10|-92.89|7000
FF:07DD:BB|130.11|-92.56|7000
FF:07DD:BB|130.10|-92.78|7000
FF:07DD:BB|130.11|-92.79|7000
FF:07DD:BB|130.13|-92.66|7000
FF:07DD:BB|130.11|-92.97|7000
FF:07DD:BB|130.11|-92.71|7000
Timed out!|7000
FF:07DD:BB|130.10|-92.22|7000
FF:07DD:BB|130.12|-92.99|7000
FF:07DD:BB|130.09|-93.81|7000
FF:07DD:BB|130.05|-94.54|7000
FF:07DD:BB|130.10|-93.90|7000
FF:07DD:BB|130.09|-94.19|7000
FF:07DD:BB|130.10|-92.90|7000
FF:07DD:BB|130.11|-94.02|7000
FF:07DD:BB|130.10|-93.34|7000
