Timed out!|7000
Timed out!|7000
FF:07DD:BB|106.02|-91.46|7000
FF:07DD:BB|106.01|-91.45|7000
FF:07DD:BB|106.04|-91.60|7000
FF:07DD:BB|106.02|-92.46|7000
FF:07DD:BB|106.02|-92.44|7000
FF:07DD:BB|106.00|-92.86|7000
FF:07DD:BB|106.02|-92.74|7000
FF:07DD:BB|106.06|-92.68|7000
FF:07DD:BB|106.01|-92.57|7000
FF:07DD:BB|106.02|-93.22|7000
FF:07DD:BB|106.06|-93.09|7000
FF:07DD:BB|106.05|-93.39|7000
FF:07DD:BB|106.09|-92.26|7000
FF:07DD:BB|106.07|-92.11|7000
FF:07DD:BB|106.07|-91.87|7000
FF:07DD:BB|106.05|-91.84|7000
FF:07DD:BB|106.01|-92.20|7000
FF:07DD:BB|106.02|-91.48|7000
FF:07DD:BB|106.01|-91.62|7000
FF:07DD:BB|106.02|-91.72|7000
FF:07DD:BB|106.01|-91.77|7000
FF:07DD:BB|106.02|-91.07|7000
FF:07DD:BB|106.06|-90.56|7000
FF:07DD:BB|106.02|-91.05|7000
FF:07DD:BB|106.02|-90.59|7000
FF:07DD:BB|106.03|-91.38|7000
FF:07DD:BB|106.04|-91.40|7000
FF:07DD:BB|106.01|-91.93|7000
