FF:07DD:BB|31.01|-86.02|7000
FF:07DD:BB|31.00|-87.98|7000
FF:07DD:BB|30.98|-85.65|7000
FF:07DD:BB|30.99|-86.88|7000
FF:07DD:BB|30.99|-86.44|7000
FF:07DD:BB|30.97|-87.21|7000
FF:07DD:BB|30.99|-87.89|7000
FF:07DD:BB|31.00|-87.53|7000
FF:07DD:BB|31.00|-86.97|7000
FF:07DD:BB|31.00|-87.06|7000
FF:07DD:BB|30.99|-86.50|7000
FF:07DD:BB|31.00|-87.93|7000
FF:07DD:BB|30.98|-87.36|7000
FF:07DD:BB|30.97|-87.60|7000
FF:07DD:BB|31.02|-86.21|7000
FF:07DD:BB|30.98|-87.07|7000
FF:07DD:BB|31.00|-87.73|7000
FF:07DD:BB|31.00|-87.85|7000
FF:07DD:BB|30.98|-87.75|7000
FF:07DD:BB|30.98|-87.79|7000
FF:07DD:BB|30.98|-88.11|7000
FF:07DD:BB|30.98|-87.86|7000
FF:07DD:BB|31.00|-86.69|7000
FF:07DD:BB|30.98|-87.28|7000
FF:07DD:BB|31.00|-87.20|7000
FF:07DD:BB|30.98|-87.12|7000
FF:07DD:BB|30.98|-87.63|7000
FF:07DD:BB|30.99|-87.95|7000
FF:07DD:BB|31.00|-87.24|7000
FF:07DD:BB|31.01|-87.68|7000
