FF:07DD:BB|125.75|-92.05|7000
FF:07DD:BB|125.77|-92.78|7000
FF:07DD:BB|125.73|-92.89|7000
FF:07DD:BB|125.74|-92.51|7000
FF:07DD:BB|125.79|-92.86|7000
FF:07DD:BB|125.73|-92.90|7000
FF:07DD:BB|125.74|-92.80|7000
FF:07DD:BB|125.74|-92.48|7000
FF:07DD:BB|125.73|-93.09|7000
FF:07DD:BB|125.73|-92.67|7000
FF:07DD:BB|125.76|-93.19|7000
FF:07DD:BB|125.70|-93.06|7000
FF:07DD:BB|125.75|-93.22|7000
FF:07DD:BB|125.81|-93.08|7000
FF:07DD:BB|125.71|-93.19|7000
FF:07DD:BB|125.76|-92.75|7000
FF:07DD:BB|125.76|-92.43|7000
FF:07DD:BB|125.74|-91.51|7000
FF:07DD:BB|125.70|-92.14|7000
FF:07DD:BB|125.75|-92.08|7000
FF:07DD:BB|125.71|-92.06|7000
FF:07DD:BB|125.71|-91.42|7000
FF:07DD:BB|125.75|-91.87|7000
FF:07DD:BB|125.73|-91.21|7000
FF:07DD:BB|125.77|-92.05|7000
FF:07DD:BB|125.75|-91.78|7000
FF:07DD:BB|125.71|-91.73|7000
FF:07DD:BB|125.76|-92.02|7000
FF:07DD:BB|125.70|-91.98|7000
FF:07DD:BB|125.66|-91.37|7000
