FF:07DD:BB|70.84|-89.14|7000
FF:07DD:BB|70.86|-88.52|7000
FF:07DD:BB|70.87|-88.27|7000
FF:07DD:BB|70.86|-88.74|7000
FF:07DD:BB|70.85|-88.53|7000
FF:07DD:BB|70.83|-87.68|7000
FF:07DD:BB|70.85|-87.42|7000
FF:07DD:BB|70.84|-87.86|7000
FF:07DD:BB|70.81|-88.97|7000
FF:07DD:BB|70.87|-88.81|7000
FF:07DD:BB|70.82|-88.57|7000
FF:07DD:BB|70.85|-88.83|7000
FF:07DD:BB|70.85|-88.40|7000
FF:07DD:BB|70.88|-88.17|7000
FF:07DD:BB|70.88|-88.30|7000
FF:07DD:BB|70.86|-89.04|7000
FF:07DD:BB|70.87|-88.62|7000
FF:07DD:BB|70.89|-88.83|7000
FF:07DD:BB|70.86|-88.72|7000
FF:07DD:BB|70.86|-88.33|7000
FF:07DD:BB|70.88|-88.25|7000
FF:07DD:BB|70.87|-88.20|7000
FF:07DD:BB|70.86|-88.81|7000
FF:07DD:BB|70.89|-88.82|7000
FF:07DD:BB|70.84|-88.43|7000
FF:07DD:BB|70.86|-88.15|7000
FF:07DD:BB|70.87|-88.28|7000
FF:07DD:BB|70.85|-88.40|7000
FF:07DD:BB|70.86|-88.54|7000
FF:07DD:BB|70.85|-87.99|7000
