FF:07DD:BB|144.07|-94.13|7000
FF:07DD:BB|144.13|-94.43|7000
FF:07DD:BB|144.13|-94.23|7000
FF:07DD:BB|144.06|-94.58|7000
FF:07DD:BB|144.12|-93.79|7000
FF:07DD:BB|144.14|-94.39|7000
FF:07DD:BB|144.07|-93.69|7000
FF:07DD:BB|144.09|-94.30|7000
FF:07DD:BB|144.12|-94.48|7000
FF:07DD:BB|144.06|-94.43|7000
FF:07DD:BB|144.08|-94.52|7000
FF:07DD:BB|144.13|-94.46|7000
FF:07DD:BB|144.08|-94.01|7000
FF:07DD:BB|144.08|-94.29|7000
FF:07DD:BB|144.17|-94.26|7000
FF:07DD:BB|144.09|-94.50|7000
FF:07DD:BB|144.13|-94.00|7000
FF:07DD:BB|144.15|-94.47|7000
FF:07DD:BB|144.10|-94.22|7000
FF:07DD:BB|144.12|-94.17|7000
FF:07DD:BB|144.15|-94.40|7000
FF:07DD:BB|144.11|-94.17|7000
FF:07DD:BB|144.12|-94.41|7000
FF:07DD:BB|144.14|-94.35|7000
FF:07DD:BB|144.12|-94.11|7000
FF:07DD:BB|144.07|-93.50|7000
FF:07DD:BB|144.10|-93.95|7000
FF:07DD:BB|144.15|-94.09|7000
FF:07DD:BB|144.05|-94.17|7000
FF:07DD:BB|144.05|-94.35|7000
