FF:07DD:BB|10.25|-83.97|7000
FF:07DD:BB|10.26|-84.13|7000
FF:07DD:BB|10.26|-84.01|7000
FF:07DD:BB|10.23|-84.60|7000
FF:07DD:BB|10.25|-84.26|7000
FF:07DD:BB|10.26|-83.53|7000
FF:07DD:BB|10.25|-84.28|7000
FF:07DD:BB|10.25|-84.59|7000
FF:07DD:BB|10.25|-84.66|7000
FF:07DD:BB|10.24|-84.57|7000
FF:07DD:BB|10.22|-84.81|7000
FF:07DD:BB|10.25|-84.96|7000
FF:07DD:BB|10.25|-84.11|7000
FF:07DD:BB|10.24|-83.70|7000
FF:07DD:BB|10.24|-84.06|7000
FF:07DD:BB|10.26|-84.20|7000
FF:07DD:BB|10.25|-84.16|7000
FF:07DD:BB|10.27|-83.83|7000
FF:07DD:BB|10.25|-83.51|7000
FF:07DD:BB|10.24|-83.90|7000
FF:07DD:BB|10.25|-84.29|7000
FF:07DD:BB|10.24|-84.00|7000
FF:07DD:BB|10.25|-84.40|7000
FF:07DD:BB|10.24|-84.62|7000
FF:07DD:BB|10.23|-84.49|7000
FF:07DD:BB|10.22|-84.47|7000
FF:07DD:BB|10.27|-84.33|7000
FF:07DD:BB|10.25|-84.26|7000
FF:07DD:BB|10.27|-84.21|7000
FF:07DD:BB|10.24|-84.62|7000
