FF:07DD:BB|90.39|-90.28|7000
FF:07DD:BB|90.34|-90.28|7000
FF:07DD:BB|90.41|-90.39|7000
FF:07DD:BB|90.43|-90.26|7000
FF:07DD:BB|90.41|-90.75|7000
FF:07DD:BB|90.38|-90.70|7000
FF:07DD:BB|90.36|-90.25|7000
FF:07DD:BB|90.39|-90.42|7000
FF:07DD:BB|90.40|-89.82|7000
FF:07DD:BB|90.36|-90.23|7000
FF:07DD:BB|90.37|-89.97|7000
FF:07DD:BB|90.38|-89.77|7000
FF:07DD:BB|90.37|-89.78|7000
FF:07DD:BB|90.41|-89.84|7000
FF:07DD:BB|90.39|-90.05|7000
FF:07DD:BB|90.39|-90.16|7000
FF:07DD:BB|90.36|-89.67|7000
FF:07DD:BB|90.37|-90.18|7000
FF:07DD:BB|90.37|-89.76|7000
FF:07DD:BB|90.40|-89.84|7000
FF:07DD:BB|90.40|-89.77|7000
FF:07DD:BB|90.37|-89.64|7000
FF:07DD:BB|90.35|-89.72|7000
FF:07DD:BB|90.36|-89.55|7000
FF:07DD:BB|90.41|-89.79|7000
FF:07DD:BB|90.41|-89.40|7000
FF:07DD:BB|90.33|-89.52|7000
FF:07DD:BB|90.38|-89.66|7000
FF:07DD:BB|90.38|-89.62|7000
FF:07DD:BB|90.42|-89.93|7000
